field0,field1,field2
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.0.0.rc1_to_3.0.0.rc2.delta|,5,944
|file:///home/lina/data/deltas/org.apache.derby/derby/10.3.2.1_to_10.4.1.3.delta|,6,763
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.0.0.m5_to_3.0.0.rc1.delta|,6,1013
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.5.2_to_2.6.0-M3.delta|,6,1109
|file:///home/lina/data/deltas/com.google.guava/guava/14.0.1_to_15.0-rc1.delta|,6,1352
|file:///home/lina/data/deltas/org.apache.derby/derby/10.1.1.0_to_10.1.2.1.delta|,7,159
|file:///home/lina/data/deltas/org.apache.derby/derby/10.2.2.0_to_10.3.1.4.delta|,11,1241
|file:///home/lina/data/deltas/io.vertx/vertx-core/3.5.0.Beta1_to_3.5.0.delta|,24,390
|file:///home/lina/data/deltas/org.apache.derby/derby/10.1.3.1_to_10.2.1.6.delta|,65,1630
|file:///home/lina/data/deltas/org.apache.derby/derby/10.10.2.0_to_10.11.1.1.delta|,154,4652
