field0,field1,field2
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.5.0_to_2.5.1.delta|,3,367
|file:///home/lina/data/deltas/org.apache.oozie/oozie-core/4.1.0_to_4.2.0.delta|,3,490
|file:///home/lina/data/deltas/org.apache.derby/derby/10.9.1.0_to_10.10.1.1.delta|,3,661
|file:///home/lina/data/deltas/org.apache.derby/derby/10.3.2.1_to_10.4.1.3.delta|,3,763
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.6_to_2.0.0.delta|,3,809
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.1.10_to_2.2.9.delta|,4,97
|file:///home/lina/data/deltas/org.apache.derby/derby/10.4.2.0_to_10.5.3.0_1.delta|,4,430
|file:///home/lina/data/deltas/org.apache.derby/derby/10.8.2.2_to_10.9.1.0.delta|,4,570
|file:///home/lina/data/deltas/org.opencb.biodata/biodata-models/0.5.1_to_0.6.0.delta|,4,710
|file:///home/lina/data/deltas/org.apache.kafka/kafka_2.12/1.0.1_to_1.1.0.delta|,4,2606
|file:///home/lina/data/deltas/org.ow2.fractal.juliac/juliac-core/2.6_to_2.7.delta|,5,540
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.5.2_to_2.6.0-M3.delta|,5,1109
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.9.1_to_2.10.0-M1.delta|,5,39222
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-policy/2.5.1_to_2.5.2.delta|,6,9
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-policy/2.3.10_to_2.4.7.delta|,6,32
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-policy/2.3.11_to_2.4.8.delta|,6,46
|file:///home/lina/data/deltas/org.apache.karaf.shell/org.apache.karaf.shell.console/2.0.0_to_2.1.0.delta|,6,61
|file:///home/lina/data/deltas/org.activiti/activiti-engine/5.16.6_to_5.22.0.delta|,6,329
|file:///home/lina/data/deltas/org.apache.kafka/kafka_2.12/0.11.0.1_to_1.0.0.delta|,6,1351
|file:///home/lina/data/deltas/org.apache.kafka/kafka_2.12/0.11.0.2_to_1.0.1.delta|,6,1358
