field0,field1,field2
|file:///home/lina/data/deltas/org.apache.karaf.system/org.apache.karaf.system.core/3.0.0.RC1_to_3.0.0.delta|,8,20
|file:///home/lina/data/deltas/org.springframework/spring-context-support/2.5.6.SEC01_to_3.0.0.RELEASE.delta|,8,29
|file:///home/lina/data/deltas/org.springframework/spring-context-support/2.5.6.SEC02_to_3.0.4.RELEASE.delta|,8,29
|file:///home/lina/data/deltas/org.gebish/geb-core/0.9.2_to_0.9.3.delta|,8,115
|file:///home/lina/data/deltas/org.apache.hive/hive-exec/0.14.0_to_1.0.0.delta|,8,225
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.9_to_2.4.6.delta|,8,300
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.10_to_2.4.7.delta|,8,320
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.11_to_2.4.8.delta|,8,375
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.8_to_2.5.1.delta|,8,483
|file:///home/lina/data/deltas/org.ops4j.pax.web/pax-web-jetty-bundle/0.8.1_to_3.1.2.delta|,8,3519
|file:///home/lina/data/deltas/org.hyperledger.fabric-sdk-java/fabric-sdk-java/1.0.1_to_1.1.0.delta|,9,317
|file:///home/lina/data/deltas/us.fatehi/schemacrawler/12.06.03_to_14.16.01.delta|,9,790
|file:///home/lina/data/deltas/org.apache.derby/derby/10.12.1.1_to_10.13.1.1.delta|,10,75
|file:///home/lina/data/deltas/org.apache.derby/derby/10.4.2.0_to_10.5.3.0_1.delta|,10,430
|file:///home/lina/data/deltas/org.apache.solr/solr-core/4.1.0_to_4.3.1.delta|,10,489
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.0.0_to_2.1.0.delta|,10,625
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.5.2_to_2.6.0-M3.delta|,10,1109
|file:///home/lina/data/deltas/org.apache.derby/derby/10.2.2.0_to_10.3.1.4.delta|,10,1241
|file:///home/lina/data/deltas/org.apache.hive/hive-exec/0.12.0_to_0.13.1.delta|,10,8103
|file:///home/lina/data/deltas/org.commonjava.aprox/aprox-api/0.11.3_to_0.12.0.delta|,11,240
|file:///home/lina/data/deltas/org.apache.solr/solr-core/4.0.0-ALPHA_to_4.0.0-BETA.delta|,11,760
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.6.0_to_2.6.1-RC1.delta|,13,38
|file:///home/lina/data/deltas/net.officefloor.core/officebuilding/1.4.0_to_2.1.0.delta|,13,83
|file:///home/lina/data/deltas/org.apache.derby/derby/10.8.2.2_to_10.9.1.0.delta|,13,570
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.0.0.m3_to_3.0.0.m4.delta|,13,609
