field0,field1,field2
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.7.v20120910_to_9.0.0.M0.delta|,2,569
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.9.v20130131_to_9.0.0.RC0.delta|,2,569
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.12.v20130726_to_9.0.5.v20130815.delta|,2,570
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.10.v20130312_to_9.0.1.v20130408.delta|,2,570
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.11.v20130520_to_9.0.4.v20130625.delta|,2,570
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.8.v20121106_to_9.0.0.M3.delta|,2,572
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.14.v20131031_to_9.1.0.RC1.delta|,2,575
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.13.v20130916_to_9.1.0.RC0.delta|,2,575
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.17.v20150415_to_9.3.0.RC0.delta|,2,639
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/8.1.22.v20160922_to_9.3.13.M0.delta|,2,650
|file:///home/lina/data/deltas/io.vertx/vertx-core/3.0.0-dev_preview1_to_3.1.0.delta|,2,749
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.5.RELEASE_to_4.0.0.RELEASE.delta|,2,823
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.6.RELEASE_to_4.0.1.RELEASE.delta|,2,842
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.7.RELEASE_to_4.0.2.RELEASE.delta|,2,851
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.9.RELEASE_to_4.0.5.RELEASE.delta|,2,923
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.0.0.rc1_to_3.0.0.rc2.delta|,2,944
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.11.RELEASE_to_4.1.1.RELEASE.delta|,2,945
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.10.RELEASE_to_4.1.0.RELEASE.delta|,2,945
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.12.RELEASE_to_4.1.3.RELEASE.delta|,2,960
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.13.RELEASE_to_4.1.5.RELEASE.delta|,2,960
|file:///home/lina/data/deltas/org.springframework/spring-core/3.2.14.RELEASE_to_4.2.0.RELEASE.delta|,2,988
