field0,field1,field2
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.0-M2_to_2.11.0-M3.delta|,2,3119
|file:///home/lina/data/deltas/org.apache.solr/solr-core/3.6.1_to_4.0.0-BETA.delta|,2,3564
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.0-M3_to_2.11.0-M4.delta|,2,5491
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.5_to_2.12.0-M1.delta|,2,17255
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-http/7.1.3.v20100526_to_7.1.4.v20100610.delta|,3,3
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.1.4.RELEASE_to_3.2.1.RELEASE.delta|,3,7
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.1.3.RELEASE_to_3.2.0.RELEASE.delta|,3,8
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.3_to_1.5.4.delta|,3,13
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.4.1-rc.3_to_1.4.1-rc.4.delta|,3,22
|file:///home/lina/data/deltas/com.google.guava/guava/10.0-rc1_to_10.0.delta|,3,30
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.2.17.RELEASE_to_4.3.0.RELEASE.delta|,3,32
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.2.16.RELEASE_to_4.2.5.RELEASE.delta|,3,32
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.2.14.RELEASE_to_4.2.0.RELEASE.delta|,3,33
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.2.12.RELEASE_to_4.1.3.RELEASE.delta|,3,33
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.2.13.RELEASE_to_4.1.5.RELEASE.delta|,3,33
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.2.15.RELEASE_to_4.1.8.RELEASE.delta|,3,33
|file:///home/lina/data/deltas/org.springframework/spring-expression/3.2.18.RELEASE_to_4.3.6.RELEASE.delta|,3,34
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.7.1_to_2.7.2.delta|,3,35
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.12.2_to_2.12.3.delta|,3,73
|file:///home/lina/data/deltas/net.serenity-bdd/serenity-core/1.6.3_to_1.6.8.delta|,3,86
