field0,field1,field2
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/3.0.11_to_3.1.8.delta|,3,289
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/3.0.12_to_3.1.9.delta|,3,289
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/3.0.13_to_3.1.11.delta|,3,290
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.7.3_to_2.8.0.delta|,3,330
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/3.0.6_to_3.1.2.delta|,3,360
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.8.0_to_2.8.1.RC1.delta|,3,403
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.7.5_to_2.8.4.delta|,3,410
|file:///home/lina/data/deltas/com.google.guava/guava/25.1-android_to_25.1-jre.delta|,3,518
|file:///home/lina/data/deltas/com.google.guava/guava/26.0-android_to_26.0-jre.delta|,3,519
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.6_to_2.12.0-M1.delta|,3,600
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.0.0_to_2.1.0.delta|,3,625
|file:///home/lina/data/deltas/com.google.guava/guava/12.0_to_13.0-rc1.delta|,3,628
|file:///home/lina/data/deltas/io.vertx/vertx-core/3.3.3_to_3.4.0.delta|,3,660
|file:///home/lina/data/deltas/com.google.guava/guava/12.0.1_to_13.0-rc2.delta|,3,684
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.2.0_to_2.3.0.delta|,3,706
|file:///home/lina/data/deltas/org.apache.derby/derby/10.3.2.1_to_10.4.1.3.delta|,3,763
|file:///home/lina/data/deltas/com.google.guava/guava/23.6-jre_to_24.0-android.delta|,3,1118
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.6.4_to_2.7.0.delta|,3,1675
|file:///home/lina/data/deltas/org.apache.kafka/kafka_2.12/0.10.2.1_to_0.11.0.0.delta|,3,1912
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.6.5_to_2.7.1.delta|,3,1969
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.7.1_to_2.7.3.delta|,3,2233
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.0-M6_to_2.11.0-M7.delta|,3,2477
|file:///home/lina/data/deltas/org.apache.camel/camel-core/1.6.1_to_2.0-M2.delta|,3,2805
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.13.0-M4_to_2.13.0-M5.delta|,3,3296
|file:///home/lina/data/deltas/org.ops4j.pax.web/pax-web-jetty-bundle/0.8.1_to_3.1.2.delta|,3,3519
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.12.4_to_2.13.0-M3.delta|,3,3774
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.8.1_to_2.9.0.RC1.delta|,3,5961
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.12.0-M4_to_2.12.0-M5.delta|,3,7158
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.7_to_2.12.0-M2.delta|,3,8569
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.8_to_2.12.0-M3-dc9effe.delta|,3,17166
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.10_to_2.12.2.delta|,3,17673
|file:///home/lina/data/deltas/org.typelevel/scala-library/2.11.11-bin-typelevel-4_to_2.12.3-bin-typelevel-4.delta|,3,17690
|file:///home/lina/data/deltas/org.typelevel/scala-library/2.11.8_to_2.12.0.delta|,3,18107
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.11_to_2.13.0-M1.delta|,3,21199
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.9.2_to_2.10.0-M3.delta|,3,23337
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.9.3_to_2.10.1.delta|,3,26152
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.9.3-RC2_to_2.10.1-RC1.delta|,3,26152
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.9.3-RC1_to_2.10.0.delta|,3,26434
|file:///home/lina/data/deltas/com.google.guava/guava/10.0-rc1_to_10.0.delta|,4,30
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.10.v20150310_to_9.3.0.M2.delta|,4,119
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.3.0.M1_to_9.3.0.M2.delta|,4,121
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.11.v20150529_to_9.3.0.v20150612.delta|,4,157
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.13.v20150730_to_9.3.2.v20150730.delta|,4,157
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.11.M0_to_9.3.0.RC0.delta|,4,157
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.12.v20150709_to_9.3.1.v20150714.delta|,4,157
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.5.0_to_2.5.1.delta|,4,160
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.14.v20151106_to_9.3.6.v20151106.delta|,4,161
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.15.v20160210_to_9.3.8.RC0.delta|,4,166
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.1.6.v20160112_to_9.3.7.RC1.delta|,4,167
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.17.v20160517_to_9.3.9.v20160517.delta|,4,178
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.18.v20160721_to_9.3.11.v20160721.delta|,4,179
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.19.v20160908_to_9.3.12.v20160915.delta|,4,182
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.20.v20161216_to_9.3.15.v20161220.delta|,4,184
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.24.v20180105_to_9.3.23.v20180228.delta|,4,186
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.22.v20170606_to_9.3.21.M0.delta|,4,186
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/2.0.10_to_2.1.2.delta|,4,209
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.4.4_to_2.5.1.delta|,4,223
|file:///home/lina/data/deltas/com.google.guava/guava/r06_to_r07.delta|,4,232
|file:///home/lina/data/deltas/com.google.guava/guava/14.0-rc1_to_14.0-rc2.delta|,4,259
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.6.0-M3_to_2.6.0-RC1.delta|,4,330
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.0-M2_to_2.0-M3.delta|,4,375
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.11.1_to_2.12.1.delta|,4,500
|file:///home/lina/data/deltas/co.fs2/fs2-core_2.12/0.10.0-M8_to_0.10.0-M9.delta|,4,528
|file:///home/lina/data/deltas/org.apache.derby/derby/10.9.1.0_to_10.10.1.1.delta|,4,661
|file:///home/lina/data/deltas/io.vertx/vertx-core/3.0.0-dev_preview1_to_3.1.0.delta|,4,749
|file:///home/lina/data/deltas/com.google.guava/guava/13.0.1_to_14.0-rc1.delta|,4,992
|file:///home/lina/data/deltas/com.google.guava/guava/24.0-jre_to_24.1-android.delta|,4,1053
|file:///home/lina/data/deltas/org.apache.solr/solr-core/1.3.0_to_1.4.0.delta|,4,1116
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.19.3_to_2.20.0.delta|,4,1155
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.19.4_to_2.20.1.delta|,4,1160
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.17.3_to_2.18.0.delta|,4,1925
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.17.4_to_2.18.1.delta|,4,1927
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.17.5_to_2.18.2.delta|,4,1928
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.16.4_to_2.18.0.delta|,4,2073
|file:///home/lina/data/deltas/org.tpolecat/doobie-core-cats_2.12/0.4.1_to_0.4.4.delta|,4,2751
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.0-M6_to_2.10.0-M7.delta|,4,3666
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.2_to_2.11.3.delta|,4,4754
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.8.2.RC1_to_2.9.1.RC2.delta|,4,10181
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.12.0-M3_to_2.12.0-M4.delta|,4,11807
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.8.2_to_2.10.0-M1.delta|,4,17679
|file:///home/lina/data/deltas/co.fs2/fs2-core_2.12/0.10.0-M5_to_0.10.0-M6.delta|,5,41
|file:///home/lina/data/deltas/javax.ws.rs/javax.ws.rs-api/2.0-m01_to_2.0-m03.delta|,5,106
|file:///home/lina/data/deltas/com.google.guava/guava/17.0_to_18.0.delta|,5,185
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.26.v20180806_to_9.4.12.RC2.delta|,5,244
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.21.v20170120_to_9.4.2.v20170220.delta|,5,245
|file:///home/lina/data/deltas/org.eclipse.jetty/jetty-io/9.2.25.v20180606_to_9.4.0.v20180619.delta|,5,248
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.10.5_to_2.11.1.delta|,5,283
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.10.4_to_2.11.0.delta|,5,285
|file:///home/lina/data/deltas/com.google.guava/guava/11.0.2_to_12.0-rc1.delta|,5,549
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/1.3.0_to_1.4.0.delta|,5,755
|file:///home/lina/data/deltas/org.apache.solr/solr-core/4.0.0-ALPHA_to_4.0.0-BETA.delta|,5,760
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.6_to_2.0.0.delta|,5,809
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.7_to_2.0.2.delta|,5,827
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.8_to_2.0.4.delta|,5,827
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.12.0-M2_to_2.12.0-M3.delta|,5,838
|file:///home/lina/data/deltas/com.google.guava/guava/18.0_to_19.0-rc1.delta|,5,1064
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.12_to_2.4-M3.delta|,5,1190
|file:///home/lina/data/deltas/org.apache.derby/derby/10.2.2.0_to_10.3.1.4.delta|,5,1241
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.17.6_to_2.18.3.delta|,5,1933
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.17.7_to_2.18.4.delta|,5,1934
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.13.0-M3_to_2.13.0-M4.delta|,5,2425
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.6_to_2.12.0-M1.delta|,5,2445
|file:///home/lina/data/deltas/org.apache.hive/hive-exec/0.10.0_to_0.11.0.delta|,5,2900
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.0-M4_to_2.10.0-M5.delta|,5,5236
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.11_to_2.4-M1.delta|,5,5467
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.5_to_2.12.0-M1.delta|,5,17255
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.12.6_to_2.13.0-M4.delta|,5,20997
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.12_to_2.13.0-M3.delta|,5,21486
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.6_to_2.12.0-M3.delta|,5,24397
|file:///home/lina/data/deltas/javax.ws.rs/javax.ws.rs-api/2.0-m10_to_2.0-m11.delta|,6,19
|file:///home/lina/data/deltas/javax.ws.rs/javax.ws.rs-api/RELEASE_to_2.1-m01.delta|,6,68
|file:///home/lina/data/deltas/javax.ws.rs/javax.ws.rs-api/2.0-m09_to_2.0-m10.delta|,6,112
|file:///home/lina/data/deltas/net.sourceforge.htmlunit/htmlunit-core-js/2.8_to_2.17.delta|,6,561
|file:///home/lina/data/deltas/org.pac4j/pac4j-oauth/1.8.9_to_1.9.2.delta|,6,773
|file:///home/lina/data/deltas/org.apache.solr/solr-core/1.4.1_to_3.1.0.delta|,6,929
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.15_to_2.4.3.delta|,6,1060
|file:///home/lina/data/deltas/com.google.guava/guava/23.6.1-jre_to_26.0-android.delta|,6,1193
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.14_to_2.4.0-RC3.delta|,6,1196
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.13_to_2.4.0-RC2.delta|,6,1196
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.0.0.rc2_to_3.0.0.delta|,6,1247
|file:///home/lina/data/deltas/com.google.guava/guava/14.0.1_to_15.0-rc1.delta|,6,1352
|file:///home/lina/data/deltas/org.apache.hive/hive-exec/0.8.0_to_0.10.0.delta|,6,1883
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.19.5_to_2.21.1.delta|,6,7945
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.0-M1-virtualized.rdev-4217-2012-01-24-g9118644_to_2.10.0-M2.delta|,6,27838
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.0-M1-virtualized_to_2.10.0-M2.delta|,6,27838
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.8_to_2.12.0-M4.delta|,6,60240
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.1.0_to_2.2.0.delta|,7,192
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.9_to_2.4.6.delta|,7,300
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.10_to_2.4.7.delta|,7,320
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.11_to_2.4.8.delta|,7,375
|file:///home/lina/data/deltas/org.apache.solr/solr-core/4.3.1_to_4.6.1.delta|,7,479
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/0.9.0_to_0.10.0.delta|,7,480
|file:///home/lina/data/deltas/org.apache.cxf/cxf-rt-ws-security/2.3.8_to_2.5.1.delta|,7,483
|file:///home/lina/data/deltas/org.ehcache/ehcache/3.0.0.rc1_to_3.0.0.rc2.delta|,7,944
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.5.2_to_2.6.0-M3.delta|,7,1109
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.16_to_2.4.13.delta|,7,1533
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.7_to_2.13.0-M3.delta|,7,35703
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.16.1_to_2.16.2.delta|,8,11
|file:///home/lina/data/deltas/org.apache.solr/solr-core/4.1.0_to_4.3.1.delta|,8,489
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.18.3_to_2.19.0.delta|,8,1181
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.18.4_to_2.19.1.delta|,8,1182
|file:///home/lina/data/deltas/org.apache.hive/hive-exec/0.11.0_to_0.12.0.delta|,8,3740
|file:///home/lina/data/deltas/org.apache.hive/hive-exec/0.13.1_to_0.14.0.delta|,8,3900
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.0-M2_to_2.10.0-M3.delta|,8,14133
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.9.2_to_2.10.0-M3.delta|,8,52127
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.10_to_2.12.2.delta|,8,61790
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.11_to_2.13.0-M1.delta|,8,61840
|file:///home/lina/data/deltas/org.apache.solr/solr-core/4.0.0_to_4.1.0.delta|,10,326
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.15.5_to_2.16.2.delta|,10,695
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.15.6_to_2.16.3.delta|,10,709
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.6.1_to_2.7.3.delta|,10,2180
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/0.14.0_to_1.0.0.delta|,10,2921
|file:///home/lina/data/deltas/javax/javaee-web-api/7.0_to_8.0.delta|,11,413
|file:///home/lina/data/deltas/org.eclipse.persistence/org.eclipse.persistence.core/2.5.2_to_2.6.1-RC1.delta|,11,744
|file:///home/lina/data/deltas/org.apache.solr/solr-core/6.6.0_to_7.1.0.delta|,11,1881
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.9.1_to_2.10.0-M1.delta|,11,39222
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.18.5_to_2.20.0.delta|,12,1652
|file:///home/lina/data/deltas/org.apache.solr/solr-core/4.10.4_to_5.5.1.delta|,12,2177
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.6.0_to_2.7.3.delta|,12,2416
|file:///home/lina/data/deltas/org.activiti/activiti-engine/5.22.0_to_7-201711-EA.delta|,12,5824
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.12.3_to_2.12.4.delta|,13,1260
|file:///home/lina/data/deltas/org.apache.derby/derby/10.1.3.1_to_10.2.1.6.delta|,13,1630
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.7.7_to_2.8.0.Beta1-RC8.delta|,13,11146
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.9.3-RC2_to_2.10.1-RC1.delta|,13,57673
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.9.3_to_2.10.1-RC3.delta|,13,57686
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.13.0-M2_to_2.13.0-M3.delta|,14,1825
|file:///home/lina/data/deltas/org.apache.oozie/oozie-core/4.1.0_to_4.2.0.delta|,15,490
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.14.2_to_2.15.0.delta|,15,593
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.0-M4_to_2.11.0-M5.delta|,15,4041
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.14.3_to_2.15.3.delta|,16,652
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.13.4_to_2.15.0.delta|,16,709
|file:///home/lina/data/deltas/com.google.guava/guava/r09_to_10.0-rc1.delta|,16,860
|file:///home/lina/data/deltas/org.apache.solr/solr-core/5.5.1_to_6.6.0.delta|,16,2618
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.13.0-M4_to_2.13.0-M5.delta|,16,3752
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.14.4_to_2.16.1.delta|,17,1239
|file:///home/lina/data/deltas/javax.ws.rs/javax.ws.rs-api/2.0-m05_to_2.0-m09.delta|,18,188
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.13.0-M4-pre-20d3c21_to_2.13.0-M5.delta|,18,5474
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.8.1_to_2.9.0.RC1.delta|,18,12436
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.5_to_2.12.0-M1.delta|,19,42406
|file:///home/lina/data/deltas/org.eclipse.persistence/org.eclipse.persistence.core/2.4.2_to_2.5.1.delta|,20,1448
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.8.2.RC1_to_2.9.1.RC2.delta|,20,28311
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.8.2_to_2.10.0-M1.delta|,20,46587
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.9.3-RC1_to_2.10.0.delta|,20,56755
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.7_to_2.13.0-M3.delta|,21,73727
|file:///home/lina/data/deltas/org.apache.solr/solr-core/5.5.5_to_7.2.1.delta|,22,3721
|file:///home/lina/data/deltas/org.apache.solr/solr-core/3.6.0_to_4.0.0-ALPHA.delta|,23,3210
|file:///home/lina/data/deltas/org.apache.solr/solr-core/3.6.1_to_4.0.0-BETA.delta|,25,3564
|file:///home/lina/data/deltas/org.apache.solr/solr-core/3.6.2_to_4.1.0.delta|,27,3691
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.4.2_to_2.5.1.delta|,32,7713
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.0-M1_to_2.10.0-M2.delta|,33,3933
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.11.12_to_2.13.0-M3.delta|,48,65669
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.8.0.Beta1_to_2.8.0.RC1.delta|,51,5368
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.7.7_to_2.8.0.Beta1-RC5.delta|,56,8018
|file:///home/lina/data/deltas/org.apache.hive/hive-exec/0.12.0_to_0.13.1.delta|,68,8103
|file:///home/lina/data/deltas/javax/javaee-web-api/6.0_to_7.0.delta|,73,5840
